Rank,feature,q_anova,q_kw,log_q_anova,log_q_kw,score_min,score_max,score_geomean
1669,"MMA_X__fft_coefficient__attr_""abs""__coeff_35",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1670,"MMA_X__fft_coefficient__attr_""abs""__coeff_34",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1671,"MMA_X__fft_coefficient__attr_""abs""__coeff_33",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1672,"MMA_X__fft_coefficient__attr_""abs""__coeff_32",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1673,"MMA_X__fft_coefficient__attr_""abs""__coeff_31",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1674,"MMA_X__fft_coefficient__attr_""abs""__coeff_45",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1675,"MMA_X__fft_coefficient__attr_""abs""__coeff_66",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1676,"MMA_X__fft_coefficient__attr_""abs""__coeff_67",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1677,"MMA_X__fft_coefficient__attr_""abs""__coeff_68",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1678,"MMA_X__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1679,"MMA_X__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1680,"MMA_X__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1681,"MMA_X__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1682,"MMA_X__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1683,"MMA_X__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1684,"MMA_X__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1685,"GYRO_Z__fft_coefficient__attr_""abs""__coeff_81",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1686,"GYRO_Z__fft_coefficient__attr_""abs""__coeff_82",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1687,"MMA_X__linear_trend__attr_""stderr""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1688,"GYRO_Z__fft_coefficient__attr_""abs""__coeff_85",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1689,MMA_X__range_count__max_1__min_-1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1690,"MMA_X__fft_aggregated__aggtype_""kurtosis""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1691,"MMA_X__fft_aggregated__aggtype_""skew""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1692,"MMA_X__fft_aggregated__aggtype_""variance""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1693,"MMA_X__fft_aggregated__aggtype_""centroid""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1694,"GYRO_Z__fft_coefficient__attr_""abs""__coeff_96",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1695,"MMA_X__fft_coefficient__attr_""abs""__coeff_69",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1696,"MMA_X__fft_coefficient__attr_""abs""__coeff_70",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1697,"MMA_X__fft_coefficient__attr_""abs""__coeff_71",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1698,"MMA_X__fft_coefficient__attr_""abs""__coeff_72",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1699,"MMA_X__fft_coefficient__attr_""abs""__coeff_73",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1700,"MMA_X__fft_coefficient__attr_""abs""__coeff_74",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1701,GYRO_Z__number_peaks__n_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1702,"MMA_X__fft_coefficient__attr_""abs""__coeff_94",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1703,"MMA_X__fft_coefficient__attr_""abs""__coeff_96",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1704,"MMA_X__fft_coefficient__attr_""abs""__coeff_97",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1705,"MMA_X__fft_coefficient__attr_""abs""__coeff_98",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1706,"MMA_X__fft_coefficient__attr_""abs""__coeff_99",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1707,"GYRO_Z__fft_aggregated__aggtype_""variance""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1708,"GYRO_Z__fft_aggregated__aggtype_""centroid""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1709,"MMA_X__fft_coefficient__attr_""abs""__coeff_95",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1710,GYRO_Z__number_peaks__n_3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1711,"GYRO_Z__fft_coefficient__attr_""abs""__coeff_33",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1712,MMA_Z__absolute_sum_of_changes,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1713,GYRO_Z__mean_abs_change,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1714,GYRO_Z__abs_energy,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1715,GYRO_Y__mean_n_absolute_max__number_of_maxima_7,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1716,GYRO_Y__permutation_entropy__dimension_7__tau_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1717,"MMA_Y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1718,"MMA_Y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1719,"MMA_Y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1720,MMA_Z__large_standard_deviation__r_0.30000000000000004,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1721,GYRO_Z__permutation_entropy__dimension_5__tau_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1722,"MMA_Y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1723,"MMA_Y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1724,MMA_Z__binned_entropy__max_bins_10,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1725,MMA_Z__number_peaks__n_50,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1726,"MMA_Y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1727,MMA_Z__number_peaks__n_10,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1728,"MMA_Y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1729,"MMA_Y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1730,GYRO_Y__permutation_entropy__dimension_6__tau_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1731,GYRO_Y__permutation_entropy__dimension_5__tau_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1732,GYRO_Y__permutation_entropy__dimension_4__tau_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1733,MMA_Y__fourier_entropy__bins_100,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1734,MMA_X__abs_energy,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1735,GYRO_Y__permutation_entropy__dimension_3__tau_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1736,GYRO_Z__length,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1737,"MMA_Y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1738,MMA_Z__large_standard_deviation__r_0.2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1739,"MMA_Y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1740,MMA_Z__index_mass_quantile__q_0.2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1741,"MMA_Y__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1742,MMA_Z__c3__lag_2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1743,GYRO_Z__root_mean_square,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1744,"MMA_Y__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1745,MMA_Z__autocorrelation__lag_6,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1746,"MMA_Y__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""mean""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1747,GYRO_Z__kurtosis,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1748,MMA_Z__c3__lag_3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1749,GYRO_Z__variance,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1750,"MMA_Y__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""min""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1751,MMA_Z__quantile__q_0.1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1752,"MMA_Y__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1753,MMA_Z__cid_ce__normalize_True,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1754,MMA_Z__cid_ce__normalize_False,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1755,"MMA_Y__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""mean""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1756,"MMA_Y__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1757,MMA_Y__fourier_entropy__bins_10,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1758,"MMA_Y__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1759,"MMA_Y__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1760,GYRO_Y__ratio_beyond_r_sigma__r_2.5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1761,"MMA_Y__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1762,"MMA_Y__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1763,MMA_Z__large_standard_deviation__r_0.15000000000000002,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1764,GYRO_Z__standard_deviation,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1765,MMA_Z__mean_abs_change,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1766,MMA_Z__number_peaks__n_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1767,MMA_Z__number_peaks__n_3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1768,"MMA_Y__linear_trend__attr_""pvalue""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1769,"MMA_Y__linear_trend__attr_""rvalue""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1770,"MMA_Y__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1771,"MMA_Y__linear_trend__attr_""intercept""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1772,"MMA_Y__linear_trend__attr_""slope""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1773,"MMA_Y__linear_trend__attr_""stderr""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1774,MMA_Y__permutation_entropy__dimension_4__tau_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1775,"MMA_Y__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1776,"MMA_Y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1777,MMA_Z__quantile__q_0.7,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1778,"MMA_Y__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1779,GYRO_Y__count_below__t_0,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1780,MMA_Z__quantile__q_0.8,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1781,MMA_Y__permutation_entropy__dimension_3__tau_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1782,MMA_Z__quantile__q_0.9,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1783,MMA_Z__autocorrelation__lag_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1784,MMA_Z__autocorrelation__lag_2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1785,MMA_Z__autocorrelation__lag_3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1786,MMA_Z__autocorrelation__lag_4,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1787,MMA_Z__autocorrelation__lag_9,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1788,MMA_Z__autocorrelation__lag_8,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1789,"MMA_Y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1790,"MMA_Y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1791,MMA_Z__autocorrelation__lag_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1792,"MMA_Y__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1793,"MMA_Y__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1794,"MMA_Z__agg_autocorrelation__f_agg_""mean""__maxlag_40",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1795,GYRO_Y__lempel_ziv_complexity__bins_3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1796,MMA_Z__number_peaks__n_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1797,MMA_Z__number_cwt_peaks__n_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1798,MMA_Z__number_cwt_peaks__n_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1799,MMA_Y__permutation_entropy__dimension_5__tau_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1800,MMA_Z__abs_energy,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1801,MMA_Z__quantile__q_0.6,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1802,"MMA_Y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1803,"MMA_Y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1804,"MMA_Y__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""mean""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1805,"MMA_Y__fft_aggregated__aggtype_""centroid""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1806,"MMA_Y__fft_aggregated__aggtype_""variance""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1807,GYRO_Y__lempel_ziv_complexity__bins_2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1808,"MMA_Y__fft_aggregated__aggtype_""skew""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1809,GYRO_Y__ratio_beyond_r_sigma__r_2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1810,"MMA_Y__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""min""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1811,MMA_Z__partial_autocorrelation__lag_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1812,GYRO_Y__lempel_ziv_complexity__bins_100,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1813,MMA_Y__range_count__max_1__min_-1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1814,"MMA_Z__agg_autocorrelation__f_agg_""var""__maxlag_40",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1815,MMA_Y__range_count__max_0__min_-1000000000000.0,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1816,MMA_Y__range_count__max_1000000000000.0__min_0,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1817,GYRO_Y__lempel_ziv_complexity__bins_10,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1818,"MMA_Z__agg_autocorrelation__f_agg_""median""__maxlag_40",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1819,GYRO_Y__lempel_ziv_complexity__bins_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1820,"MMA_Y__fft_aggregated__aggtype_""kurtosis""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1821,MMA_Z__index_mass_quantile__q_0.3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1822,MMA_Z__median,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1823,MMA_Y__energy_ratio_by_chunks__num_segments_10__segment_focus_6,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1824,MMA_Y__ratio_beyond_r_sigma__r_2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1825,GYRO_Z__autocorrelation__lag_3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1826,MMA_Z__sum_values,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1827,MMA_Z__longest_strike_above_mean,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1828,MMA_Z__count_above_mean,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1829,MMA_Y__ratio_beyond_r_sigma__r_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1830,MMA_Z__count_below_mean,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1831,MMA_Y__ratio_beyond_r_sigma__r_0.5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1832,MMA_Y__energy_ratio_by_chunks__num_segments_10__segment_focus_9,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1833,MMA_Y__energy_ratio_by_chunks__num_segments_10__segment_focus_8,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1834,GYRO_Z__autocorrelation__lag_4,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1835,MMA_Z__percentage_of_reoccurring_values_to_all_values,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1836,MMA_Z__sum_of_reoccurring_data_points,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1837,GYRO_Z__quantile__q_0.9,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1838,GYRO_Z__quantile__q_0.8,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1839,GYRO_Z__quantile__q_0.7,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1840,MMA_Y__energy_ratio_by_chunks__num_segments_10__segment_focus_7,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1841,MMA_Z__ratio_value_number_to_time_series_length,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1842,"MMA_Y__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1843,MMA_Z__variance,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1844,MMA_Z__maximum,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1845,MMA_Z__absolute_maximum,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1846,MMA_Z__percentage_of_reoccurring_datapoints_to_all_datapoints,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1847,GYRO_Z__quantile__q_0.3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1848,GYRO_Z__autocorrelation__lag_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1849,MMA_Y__ratio_beyond_r_sigma__r_2.5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1850,MMA_Y__lempel_ziv_complexity__bins_100,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1851,MMA_Y__lempel_ziv_complexity__bins_10,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1852,GYRO_Z__number_cwt_peaks__n_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1853,MMA_Y__mean_n_absolute_max__number_of_maxima_7,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1854,GYRO_Z__number_cwt_peaks__n_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1855,GYRO_Y__count_above__t_0,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1856,"GYRO_Z__agg_autocorrelation__f_agg_""var""__maxlag_40",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1857,MMA_Z__root_mean_square,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1858,MMA_Y__lempel_ziv_complexity__bins_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1859,"GYRO_Z__agg_autocorrelation__f_agg_""median""__maxlag_40",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1860,GYRO_Z__autocorrelation__lag_6,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1861,"GYRO_Z__agg_autocorrelation__f_agg_""mean""__maxlag_40",0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1862,MMA_Z__longest_strike_below_mean,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1863,GYRO_Z__autocorrelation__lag_9,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1864,MMA_Y__lempel_ziv_complexity__bins_2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1865,MMA_Y__count_below__t_0,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1866,MMA_Y__count_above__t_0,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1867,GYRO_Z__autocorrelation__lag_8,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1868,GYRO_Y__ratio_beyond_r_sigma__r_7,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1869,GYRO_Z__autocorrelation__lag_7,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1870,MMA_Y__ratio_beyond_r_sigma__r_5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1871,MMA_Y__ratio_beyond_r_sigma__r_3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1872,MMA_Y__lempel_ziv_complexity__bins_3,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1873,GYRO_Z__quantile__q_0.2,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1874,MMA_Z__autocorrelation__lag_7,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1875,GYRO_Z__quantile__q_0.1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1876,GYRO_Z__maximum,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1877,GYRO_Y__ratio_beyond_r_sigma__r_0.5,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1878,GYRO_Y__ratio_beyond_r_sigma__r_1,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
1879,GYRO_Z__percentage_of_reoccurring_datapoints_to_all_datapoints,0.0,0.0,307.6526555685888,307.6526555685888,0.0,0.0,0.0
